gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_index,Contract_index,PaymentMethod_index,InternetService_encoded,Contract_encoded,PaymentMethod_encoded,features_unscaled,features
1,0,0,0,0,0,1,1,0,0,0,1,1,1,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[2.0,42.6,72.4]","[0.027777777777777776,0.24228855721393036,0.006185091160858529]"
1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[48.0,44.8,2104.55]","[0.6666666666666666,0.2641791044776119,0.24068197553657975]"
1,0,0,0,0,0,1,1,0,1,0,0,1,0,1.0,2.0,2.0,"(2,[1],[1.0])","(2,[],[])","(3,[2],[1.0])","[39.0,40.3,1630.4]","[0.5416666666666666,0.21940298507462683,0.18596815139626127]"
1,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0.0,3.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[],[])","[6.0,50.95,307.6]","[0.08333333333333333,0.32537313432835824,0.03332564043387953]"
1,0,0,0,0,0,1,1,0,1,0,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[31.0,49.85,1520.1]","[0.4305555555555555,0.3144278606965174,0.1732402492499423]"
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[10.0,40.7,449.3]","[0.1388888888888889,0.22338308457711445,0.049676898222940226]"
1,0,0,0,0,0,1,1,1,0,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[52.0,58.75,3038.55]","[0.7222222222222222,0.40298507462686567,0.3484594968843757]"
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[56.0,45.05,2560.1]","[0.7777777777777777,0.2666666666666666,0.29324948072928686]"
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1.0,2.0,1.0,"(2,[1],[1.0])","(2,[],[])","(3,[1],[1.0])","[15.0,45.9,693.45]","[0.20833333333333331,0.2751243781094527,0.07785021924763445]"
1,0,0,0,0,0,1,1,1,1,0,1,1,0,1.0,2.0,0.0,"(2,[1],[1.0])","(2,[],[])","(3,[0],[1.0])","[42.0,54.75,2348.45]","[0.5833333333333333,0.36318407960199006,0.26882644818832213]"
1,0,0,0,0,0,1,1,1,1,1,0,1,0,1.0,2.0,0.0,"(2,[1],[1.0])","(2,[],[])","(3,[0],[1.0])","[53.0,53.6,2879.2]","[0.736111111111111,0.3517412935323383,0.33007154396492033]"
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1.0,1.0,3.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[],[])","[68.0,64.35,4539.6]","[0.9444444444444444,0.4587064676616915,0.5216708977613663]"
1,0,0,0,0,0,1,1,1,1,1,1,1,0,1.0,1.0,1.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[6.0,63.4,348.8]","[0.08333333333333333,0.44925373134328356,0.038079852296330485]"
1,0,0,0,0,0,1,1,1,1,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[66.0,62.5,4136.4]","[0.9166666666666666,0.44029850746268656,0.4751442418647588]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[2.0,70.35,139.25]","[0.027777777777777776,0.5184079601990049,0.01389914608816063]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[9.0,69.05,651.5]","[0.125,0.5054726368159204,0.07300946226632819]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[17.0,70.5,1165.6]","[0.2361111111111111,0.5199004975124378,0.1323332564043388]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[6.0,70.55,433.95]","[0.08333333333333333,0.5203980099502488,0.04790560812370182]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[1.0,43.8,43.8]","[0.013888888888888888,0.254228855721393,0.002884837295176552]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[2.0,44.45,82.7]","[0.027777777777777776,0.26069651741293537,0.007373644126471268]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,44.75,44.75]","[0.013888888888888888,0.263681592039801,0.0029944611123932613]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,45.15,45.15]","[0.013888888888888888,0.2676616915422885,0.003040618509116086]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,45.3,45.3]","[0.013888888888888888,0.2691542288557214,0.0030579275328871448]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,45.35,45.35]","[0.013888888888888888,0.26965174129353237,0.0030636972074774985]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[3.0,44.75,148.05]","[0.041666666666666664,0.263681592039801,0.014914608816062774]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[8.0,44.45,369.3]","[0.1111111111111111,0.26069651741293537,0.04044541887837526]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[12.0,43.8,540.95]","[0.16666666666666666,0.254228855721393,0.06025271174705748]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,3.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[],[])","[1.0,43.95,43.95]","[0.013888888888888888,0.2557213930348259,0.002902146318947612]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,"(2,[1],[1.0])","(2,[],[])","(3,[2],[1.0])","[55.0,45.05,2462.6]","[0.7638888888888888,0.2666666666666666,0.2819986152780983]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[1.0,18.85,18.85]","[0.013888888888888888,0.005970149253731357,5.769674590353186e-06]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[1.0,19.75,19.75]","[0.013888888888888888,0.014925373134328358,0.0001096238172167089]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[1.0,20.7,20.7]","[0.013888888888888888,0.024378109452736312,0.0002192476344334178]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[2.0,19.9,57.4]","[0.027777777777777776,0.01641791044776118,0.004454188783752596]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[3.0,19.55,61.05]","[0.041666666666666664,0.012935323383084583,0.004875375028848373]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.1,19.1]","[0.013888888888888888,0.008457711442786084,3.4618047542118706e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.15,19.15]","[0.013888888888888888,0.008955223880597,4.038772213247149e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.55,19.55]","[0.013888888888888888,0.012935323383084583,8.654511885529657e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.55,19.55]","[0.013888888888888888,0.012935323383084583,8.654511885529657e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.65,19.65]","[0.013888888888888888,0.013930348258706452,9.808446803600252e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.75,19.75]","[0.013888888888888888,0.014925373134328358,0.0001096238172167089]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.85,19.85]","[0.013888888888888888,0.01592039800995026,0.00012116316639741527]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.9,19.9]","[0.013888888888888888,0.01641791044776118,0.00012693284098776804]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,19.9,19.9]","[0.013888888888888888,0.01641791044776118,0.00012693284098776804]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,20.15,20.15]","[0.013888888888888888,0.018905472636815905,0.00015578121393953356]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,20.35,20.35]","[0.013888888888888888,0.020895522388059716,0.0001788599123009463]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,20.4,20.4]","[0.013888888888888888,0.02139303482587063,0.0001846295868912991]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,20.5,20.5]","[0.013888888888888888,0.022388059701492536,0.00019616893607200545]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[1.0,20.9,20.9]","[0.013888888888888888,0.026368159203980085,0.00024232633279483014]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[2.0,19.3,44.4]","[0.027777777777777776,0.010447761194029858,0.002954073390260789]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[2.0,19.4,61.05]","[0.027777777777777776,0.011442786069651727,0.004875375028848373]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[2.0,19.5,27.55]","[0.027777777777777776,0.01243781094527363,0.0010096930533117932]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[2.0,19.95,38.15]","[0.027777777777777776,0.016915422885572132,0.002232864066466651]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[2.0,20.1,39.8]","[0.027777777777777776,0.01840796019900499,0.002423263327948303]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[3.0,18.8,56.0]","[0.041666666666666664,0.005472636815920405,0.00429263789522271]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[3.0,20.4,63.15]","[0.041666666666666664,0.02139303482587063,0.005117701361643203]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[4.0,20.05,83.3]","[0.05555555555555555,0.017910447761194038,0.007442880221555505]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[4.0,20.15,84.5]","[0.05555555555555555,0.018905472636815905,0.007581352411723979]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[5.0,19.95,109.6]","[0.06944444444444445,0.016915422885572132,0.010477729056081237]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[6.0,20.2,123.65]","[0.08333333333333333,0.019402985074626858,0.01209900761597046]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[6.0,20.7,112.75]","[0.08333333333333333,0.024378109452736312,0.010841218555273483]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[7.0,19.3,144.95]","[0.09722222222222221,0.010447761194029858,0.014556888991460881]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[7.0,20.35,150.6]","[0.09722222222222221,0.020895522388059716,0.015208862220170781]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[7.0,20.65,155.9]","[0.09722222222222221,0.02388059701492536,0.01582044772674821]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[9.0,19.05,157.65]","[0.125,0.00796019900497513,0.01602238633741057]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[9.0,20.25,186.15]","[0.125,0.01990049751243781,0.019311100853911838]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[10.0,18.85,163.2]","[0.1388888888888889,0.005970149253731357,0.016662820216939763]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[12.0,19.45,246.25]","[0.16666666666666666,0.01194029850746268,0.02624624971151627]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[12.0,19.7,220.35]","[0.16666666666666666,0.014427860696517405,0.023257558273713362]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[12.0,20.1,223.6]","[0.16666666666666666,0.01840796019900499,0.023632587122086313]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[12.0,20.3,246.7]","[0.16666666666666666,0.020398009950248763,0.026298176782829447]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[12.0,20.4,266.6]","[0.16666666666666666,0.02139303482587063,0.028594507269789987]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[15.0,19.6,299.4]","[0.20833333333333331,0.013432835820895536,0.032379413801061616]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[15.0,19.9,320.45]","[0.20833333333333331,0.01641791044776118,0.034808446803600276]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[18.0,19.65,391.7]","[0.25,0.013930348258706452,0.04303023309485345]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[19.0,19.9,367.55]","[0.2638888888888889,0.01641791044776118,0.040243480267712906]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[25.0,19.05,461.3]","[0.3472222222222222,0.00796019900497513,0.05106162012462497]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,"(2,[],[])","(2,[0],[1.0])","(3,[2],[1.0])","[1.0,19.9,19.9]","[0.013888888888888888,0.01641791044776118,0.00012693284098776804]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,"(2,[],[])","(2,[0],[1.0])","(3,[2],[1.0])","[9.0,20.15,238.15]","[0.125,0.018905472636815905,0.025311562427879068]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,"(2,[],[])","(2,[0],[1.0])","(3,[2],[1.0])","[12.0,19.45,227.45]","[0.16666666666666666,0.01194029850746268,0.0240768520655435]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,"(2,[],[])","(2,[0],[1.0])","(3,[2],[1.0])","[35.0,19.25,617.65]","[0.4861111111111111,0.009950248756218905,0.06910339256865913]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[1.0,19.4,19.4]","[0.013888888888888888,0.011442786069651727,6.9236095084237e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[1.0,19.55,19.55]","[0.013888888888888888,0.012935323383084583,8.654511885529657e-05]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[1.0,19.8,19.8]","[0.013888888888888888,0.01542288557213931,0.00011539349180706209]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[1.0,19.95,19.95]","[0.013888888888888888,0.016915422885572132,0.00013270251557812124]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[4.0,20.45,82.85]","[0.05555555555555555,0.021890547263681583,0.007390953150242326]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[5.0,20.55,96.1]","[0.06944444444444445,0.02288557213930349,0.008919916916685899]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[13.0,19.45,232.1]","[0.18055555555555555,0.01194029850746268,0.02461343180244634]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[17.0,19.7,340.35]","[0.2361111111111111,0.014427860696517405,0.03710477729056082]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,3.0,"(2,[],[])","(2,[0],[1.0])","(3,[],[])","[29.0,19.35,601.6]","[0.40277777777777773,0.01094527363184081,0.0672513270251558]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[6.0,19.55,124.45]","[0.08333333333333333,0.012935323383084583,0.01219132240941611]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[8.0,20.0,141.6]","[0.1111111111111111,0.017412935323383085,0.014170320793907223]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[8.0,20.25,174.65]","[0.1111111111111111,0.01990049751243781,0.017984075698130625]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[17.0,19.4,358.05]","[0.2361111111111111,0.011442786069651727,0.03914724209554581]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[20.0,19.7,406.95]","[0.2777777777777778,0.014427860696517405,0.044789983844911146]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[37.0,19.8,813.3]","[0.5138888888888888,0.01542288557213931,0.09168012924071083]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[37.0,19.85,784.25]","[0.5138888888888888,0.01592039800995026,0.08832794830371568]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[38.0,20.3,743.05]","[0.5277777777777778,0.020398009950248763,0.08357373644126471]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[39.0,20.15,826.0]","[0.5416666666666666,0.018905472636815905,0.09314562658666052]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[40.0,20.15,804.85]","[0.5555555555555556,0.018905472636815905,0.09070505423494116]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[41.0,20.0,810.3]","[0.5694444444444444,0.017412935323383085,0.09133394876528964]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[53.0,20.25,1048.45]","[0.736111111111111,0.01990049751243781,0.11881490883914149]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[60.0,20.6,1093.0]","[0.8333333333333333,0.02338308457711444,0.1239556888991461]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[60.0,19.85,1128.1]","[0.8333333333333333,0.01592039800995026,0.12800600046157395]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[68.0,20.05,1386.9]","[0.9444444444444444,0.017910447761194038,0.15786983614124167]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[6.0,19.65,116.85]","[0.08333333333333333,0.013930348258706452,0.011314331871682437]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[25.0,19.8,475.2]","[0.3472222222222222,0.01542288557213931,0.05266558966074313]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[30.0,19.4,578.5]","[0.41666666666666663,0.011442786069651727,0.06458573736441266]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[39.0,20.7,762.45]","[0.5416666666666666,0.024378109452736312,0.08581237018232173]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[40.0,19.65,830.25]","[0.5555555555555556,0.013930348258706452,0.09363604892684053]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[47.0,20.25,1029.8]","[0.6527777777777778,0.01990049751243781,0.11666282021693977]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[53.0,19.85,1049.6]","[0.736111111111111,0.01592039800995026,0.1189476113547196]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[68.0,19.6,1441.65]","[0.9444444444444444,0.013432835820895536,0.16418762981767832]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[68.0,20.5,1424.9]","[0.9444444444444444,0.022388059701492536,0.16225478882991]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[72.0,20.25,1566.9]","[1.0,0.01990049751243781,0.17864066466651282]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,"(2,[],[])","(2,[],[])","(3,[0],[1.0])","[5.0,19.55,99.6]","[0.06944444444444445,0.012935323383084583,0.009323794138010617]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,"(2,[],[])","(2,[],[])","(3,[0],[1.0])","[13.0,19.65,244.8]","[0.18055555555555555,0.013930348258706452,0.026078929148396032]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,"(2,[],[])","(2,[],[])","(3,[1],[1.0])","[7.0,19.9,173.15]","[0.09722222222222221,0.01641791044776118,0.017810985460420033]"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,"(2,[],[])","(2,[],[])","(3,[1],[1.0])","[7.0,20.25,129.15]","[0.09722222222222221,0.01990049751243781,0.012733671820909303]"
